Type	DBS1	DBS2	DBS3	DBS4	DBS5	DBS6	DBS7	DBS8	DBS9	DBS10	DBS11
CG>TC	1.28853039286551e-05	0.00219922818005455	0.000729990977858334	7.10282855176294e-18	3.02172016049935e-05	0.00904395105297751	4.93703801111276e-05	0.000917381128077461	0.000135041858709442	0.00267335595766154	0.000697598412095998
CG>TT	0.000126807752948668	0.00568730636330387	0.00724935638676489	0.000366303015312347	0.00225108011956663	0.0189811318395824	3.17308603178295e-05	0.000333500984682303	8.41727074211485e-05	0.00783848143057741	0.000711855897890661
CT>AA	2.7933194990298e-05	0.00323782659890067	0.000102691439563387	7.00403091014318e-18	0.465951395764967	0.00448409944446993	9.03696629397099e-18	0.0205913663412117	9.03108699441082e-18	0.00390949072973925	0.00441859615813218
CT>AC	0.000422527389925446	4.20614857240368e-18	0.0290128241873257	7.00403091014318e-18	0.208978201104889	0.0019517843564099	1.00966105718039e-17	0.0139941324649011	9.03108699441082e-18	0.0129321576301807	0.00235993203900241
CT>AG	2.8739929863664e-18	0.000592088540048191	0.11365848650705	0.000363209031483139	0.0266972151650743	0.0395361446554826	0.00125957716044286	0.0203914501631417	0.000582715369262427	0.0263617059384453	0.000498096294189446
CT>GA	8.99509383803096e-05	1.82569038754212e-05	1.7148473402818e-05	0.000673387543218051	0.0160983207549699	0.00734671650053777	0.00186937245240329	0.00556766555924997	0.00284349080533555	7.37132984920301e-18	0.0116490262350758
CT>GC	0.000254121485110291	0.000135161608801461	2.68194147985932e-05	7.22415759589054e-05	0.0048494941404723	0.00179163794767884	0.0155947648435783	0.00023690067101297	0.00311382267767379	7.37132984920301e-18	0.00613582330140627
CT>GG	1.08909207904411e-05	9.05784512714267e-05	5.97205556295812e-05	0.000926533231827512	0.000569940548467878	0.0068162315216161	0.00399865765219956	0.000305871752447126	0.0104127832308063	7.37132984920301e-18	0.0040369901262935
CT>TA	0.00787574920123564	0.00340930028170849	0.000183448785239448	7.00403091014318e-18	0.00333965163488195	8.84808908239154e-05	9.03696629397099e-18	0.0108954317048159	9.03108699441082e-18	0.00400896886535602	0.0418762408622981
CT>TC	0.0105883952129288	3.87328789401202e-05	0.00632100705662012	7.00403091014318e-18	0.000236975280678749	8.30759495292418e-18	0.063178790904753	0.0177925398482315	3.00368747042488e-05	0.0027356487294613	0.00300263693473073
CT>TG	0.00225885764542482	0.000393380801735595	0.0520436227690173	3.081773600463e-05	0.00087390884098408	0.0112102486111748	9.03696629397099e-18	0.000965595140078181	9.47162782340647e-18	0.0454615079768661	0.00148625507137173
GC>AA	0.00158449926475142	0.00509572963466284	2.14163215845169e-05	0.326375814639811	0.000132251453064467	8.26170007893507e-18	8.98704204614044e-18	0.012823357977946	8.98119522646331e-18	0.00403628581338043	0.000998678603332873
GC>AG	0.000107304697043293	0.000326006325052249	0.000517561104959159	0.0112440448336277	0.00264502906128933	0.00364311111914487	7.25723528062226e-05	0.00846938061799222	0.123466541915903	7.33060732283065e-18	0.00328565260496515
GC>AT	4.88386798692369e-05	0.00095595085469167	0.00395607051491771	0.00919424550997517	0.00156116376925724	0.00187132483715638	0.000347949636742163	0.00547726375647148	0.125457937753257	0.00766696447394568	0.0271640580106541
GC>CA	5.77640238289127e-05	0.00106328216786272	0.000234984639607895	0.0118410737628468	0.0045542229701899	0.00864990044408985	0.000666075018906427	0.00480130380104488	0.02728212297174	0.000103875002550232	0.00210721185303236
GC>CG	5.16466532498091e-06	6.71071481415245e-05	1.10056097031545e-17	9.78132395704069e-07	0.000321182100299419	8.99828538717747e-18	0.00263447582104781	0.000240562219431234	0.0024892447966916	7.33060732283065e-18	0.00403466155746481
GC>TA	8.29354994904702e-07	0.000738278939195246	0.00419402964363457	0.0176123534119654	0.000220750545716628	0.000825174622341827	6.20344495220314e-06	0.00850914296831142	0.013939770861473	0.00277989292539192	0.000242678900609888
TA>AT	0.000504971228544323	0.00275052540183135	0.00143350572498961	0.0301618523646949	0.00185408960514584	0.00850574690040247	0.0553124433348494	0.00961444216508747	0.0153886172750149	0.010258772260155	0.00222060293444846
TA>CG	7.54956985249432e-06	1.89036109434954e-05	0.00330200629066574	0.00038595265032455	7.82287004524101e-06	0.000257058161867473	0.00302335039733496	2.07156537371472e-05	0.00134029892395291	0.0040541878835805	0.000581539064447487
TA>CT	0.00070196000482795	0.000280053495459192	0.000340086875445813	0.00865168923092566	0.00225068631212891	0.0259043166978418	0.0288457365778515	0.00406383637905759	0.0140979590519492	0.00159800106360107	0.00336575691409676
TA>GC	2.00988548390908e-05	8.22157047383769e-05	0.00196736302946851	6.96500669737364e-05	5.17558702612903e-05	0.000262020674644837	0.00149680626228714	0.000782040708067424	0.000574839316273137	7.30937523536046e-18	0.00101570179064458
TA>GG	7.0295994785477e-05	7.89150742561793e-05	0.00539789052306435	0.0022026089555797	0.001616131580956	0.000216365557093086	0.00427234105328317	0.000215085974208658	0.00322664555766442	0.00847335131872421	0.000373419775972273
TA>GT	0.00114993448084351	0.00130024837177482	0.000357882118928442	0.00799685954142899	0.00189374927584415	6.20314097170542e-05	0.0260702017868555	0.000151650479511174	0.00772409305803973	0.00356097767876535	0.00265874880492259
TC>AA	1.10480988298362e-05	0.00147006576888118	0.00550160708190254	0.38116185568263	0.0406028271297742	0.0460768634513965	0.0196938448407757	0.0389825171904766	0.00371347122518981	0.00755909218025223	0.000219034021332678
TC>AG	3.13198398020127e-06	0.000202767692259473	6.15298132657224e-06	0.00188066667579557	0.014974805055288	0.00833005304317821	4.01915200832158e-06	0.0116545669950909	0.0469970477551121	0.000270967457784173	0.0478442977473225
TC>AT	0.00249342413957771	4.22770638361003e-18	0.00112236792927702	0.00845797152055652	0.000751755314184929	0.00059759076179322	0.0023009645247641	0.0185870249490674	0.0521294876598461	0.00308962894669039	0.0853929871186388
TC>CA	4.48005475485101e-06	0.000691437830604804	0.0656384815782543	0.0850825672579169	0.00143717927711825	0.0118713316315825	0.00272297548563787	0.0176827913028965	0.0491104053629437	0.0251969739341741	0.000284643290395463
TC>CG	3.34483726040912e-05	3.94383161444676e-06	0.000116245249817977	0.000402281641881404	1.06532170191982e-17	0.000867210836137635	0.00163780444339104	0.0109512741591803	0.00783955036428959	0.000841898890975182	0.00327036971943723
TC>CT	0.00192581539235676	0.00339635884534619	0.0194410159178341	8.32722998694506e-06	0.00105527149718473	0.00944676305258979	0.00923400173911882	0.00880120748939625	0.0517269433535924	0.0261968538521969	0.0202884047409532
TC>GA	6.50722885206865e-05	0.000897247038248169	0.0779644865158502	0.0366076294112077	2.47235036483279e-05	0.00738437069286571	9.08328353880675e-18	0.00965520593300205	0.0174100412454698	0.0437947404093979	0.000237202741996219
TC>GG	0.000416584276978227	1.0006585613005e-05	0.000177374217394672	1.04593226889165e-05	3.49747124781224e-05	0.00151912803082115	0.000709380329468758	0.0019189847379848	0.00375372565581517	7.40911019254881e-18	0.00739870680354163
TC>GT	0.005169293947905	8.68859561331843e-05	0.0434917572594845	7.03992873292456e-18	3.87937902774576e-05	8.35017394424869e-18	9.08328353880675e-18	0.000277298318159059	9.20820100555195e-18	0.0458944882372457	0.0153424752269895
TG>AA	0.00138117400432027	0.00298488256850051	6.65825562048864e-05	0.00763240727083881	0.0179934395849107	0.0255166928805809	0.0225865373304628	0.00864412496921781	0.0158153045638171	0.00141222197884899	0.0078610467814133
TG>AC	0.000238933021185331	0.000221849380091253	8.01382862106716e-05	0.000118037229090299	0.00145946787744276	0.0101066116899556	0.00261843928344303	0.00384738510190619	0.00727704203664244	0.000205866161705451	0.000869433781954523
TG>AT	0.00242965646015462	0.00432606291177945	0.000954881569525168	7.0022085053567e-18	0.0203925648628988	0.221144671631701	0.00128923155558836	0.00821441702277114	0.000746722607886556	0.00248630630079047	0.0105416336149221
TG>CA	0.000281275581901718	0.000145210503332457	0.0158482431685283	0.000804253662615256	0.000475826513467639	0.0114074626995538	0.0238857629291177	0.00505656327679099	0.0228220850667741	0.0290400575932327	0.0563224424568693
TG>CC	0.000103840089375903	5.98993326246385e-05	0.000482424509029416	0.000120037860091829	0.000505815579442491	0.00789516497363855	0.00104937452199053	0.0012491510071124	0.0118114299906989	0.000188959278860076	0.00314241078235295
TG>CT	0.00186508898393613	0.00309580725854613	0.00605024125993504	8.21259026128265e-05	0.000327880454658373	0.275180021261167	9.0346149321851e-18	0.0194867557109534	0.00096893764669462	0.00430628251296909	0.00560212529250143
TG>GA	0.000410319576465947	0.00148235722151883	0.000521297558310713	0.00785247668100716	0.00326880819125878	0.007444870393393	0.00824508552992557	0.000270815938341968	0.00618598621546771	2.0089354910387e-05	0.00733898492619811
TG>GC	8.96250868496873e-05	0.00027428650629464	0.000496378936976548	0.000604190562462208	0.000291893575488552	0.0056036658875001	0.00387768870983166	0.00353759565214232	0.0039137873952231	7.36941187554295e-18	0.00614426644984027
TG>GT	0.00191549679431277	0.0064538001481092	0.0102664719896756	3.23101906747174e-05	0.0826698585373399	0.0274179366638398	0.00870481151098809	0.00785466153272276	0.00334323526855375	0.00215811386908613	0.00526077715639919
TT>AA	0.00554720337294364	0.00435598849704567	0.00321672392307967	1.80461024721005e-05	0.00492924838783148	0.000193559918436418	0.235387282038808	0.00358560026647744	0.000342096607337598	0.0144529513067107	0.00479966485598206
TT>AC	0.000727502081697526	0.00034868121380064	0.00242752768108185	6.61690423977018e-07	0.000967815842001059	0.000128371344869748	0.0400659203470312	1.13176768187696e-17	0.00668141760958476	7.38595649536045e-18	0.00104646780927072
TT>AG	0.00042235537520773	0.000217294089759819	0.0228767011920882	7.01792873915019e-18	0.000894678619986486	0.00212615039940521	0.0539888276676245	0.0146228390755784	0.000920952156996819	0.00693741662722115	0.00127789819016713
TT>CA	0.000732554179487092	4.21449467115556e-18	0.0006932939138563	7.01792873915019e-18	1.0519737413055e-17	8.32407939389773e-18	0.0978610104476237	0.00629983957434165	9.05903919137394e-18	0.00128581428866599	0.0020325624756989
TT>CC	0.00547647400388971	3.01179715108958e-06	0.00815169789202796	7.01792873915019e-18	0.000774453049551572	8.32407939389773e-18	0.0354583395071226	0.000294459910152057	0.00517659382364225	0.00287065515609151	0.00402487618950277
TT>CG	8.46731589531287e-05	1.53621868109267e-05	0.0317676461968737	7.2685690512627e-18	1.0519737413055e-17	1.1232492676103e-05	0.00267440018316433	0.000116181461148431	1.98636739744412e-05	0.00855216015252263	1.00219417118619e-17
TT>GA	0.0018793803777186	4.84111018581178e-05	0.0122874857931304	7.01792873915019e-18	2.99562046333661e-05	8.32407939389773e-18	0.043671853178264	0.00363567848248969	9.19948941139524e-18	0.00866180323140112	0.000711396866494616
TT>GC	0.00107104473138802	1.55643208479127e-06	0.0664323418896887	7.01792873915019e-18	5.67063940551345e-05	4.10186562904117e-07	0.00367604819184011	0.000286447395590098	3.57144845197024e-05	0.0257162857733198	5.81594609383151e-06
TT>GG	0.0016267754882403	4.21449467115556e-18	0.170826022002057	7.01792873915019e-18	1.0519737413055e-17	8.32407939389773e-18	9.05489799842904e-18	0.000538841604291861	9.04900703280099e-18	0.0844251707364413	7.38564780773759e-18
